TRANSACTION_ID,USER_ID,AMOUNT,AMOUNT_ZSCORE,IS_HIGH_VALUE,USER_AVG_AMOUNT,USER_STD_AMOUNT,USER_TOTAL_TRANSACTIONS,TXN_COUNT_1H,TXN_COUNT_24H,TXN_COUNT_7D,CATEGORY,CATEGORY_RISK_WEIGHT,HOUR_OF_DAY,DAY_OF_WEEK,IS_WEEKEND,LOCATION,IS_NEW_LOCATION,LOCATION_ENTROPY,COMPUTED_AT
55335F2FC289_020,USER_020,64.55,-0.9774,False,262.4102,202.44403754887497,300,0,1,29,Retail,0.3,10,1,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
EA5D2E1DC047_020,USER_020,130.86,-0.6498,False,262.4102,202.44403754887497,300,0,1,28,Clothing,0.4,16,1,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
81A21D82A88D_020,USER_020,93.71,-0.8333,False,262.4102,202.44403754887497,300,0,2,27,Gas Stations,0.1,3,2,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
31D57C805E08_020,USER_020,131.08,-0.6487,False,262.4102,202.44403754887497,300,1,3,28,Grocery,0.15,4,2,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
C9F01D299B99_020,USER_020,533.37,1.3384,False,262.4102,202.44403754887497,300,0,4,28,Retail,0.3,6,2,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
A4F74E98A47D_020,USER_020,132.83,-0.6401,False,262.4102,202.44403754887497,300,1,5,29,Jewelry,0.9,6,2,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
AFE31170F27D_020,USER_020,312.92,0.2495,False,262.4102,202.44403754887497,300,0,5,27,Gas Stations,0.1,16,2,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
695F3EFA292B_020,USER_020,154.76,-0.5318,False,262.4102,202.44403754887497,300,0,5,28,Gas Stations,0.1,22,2,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
767635F5E893_020,USER_020,315.44,0.2619,False,262.4102,202.44403754887497,300,1,6,29,Gas Stations,0.1,23,2,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
B1F0F4BEF0D9_020,USER_020,246.6,-0.0781,False,262.4102,202.44403754887497,300,0,7,30,Jewelry,0.9,1,3,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
6AC25E28E718_020,USER_020,34.74,-1.1246,False,262.4102,202.44403754887497,300,0,8,31,Clothing,0.4,2,3,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
E1580D577209_020,USER_020,203.25,-0.2922,False,262.4102,202.44403754887497,300,0,5,29,Jewelry,0.9,11,3,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
9A8AA274A366_020,USER_020,133.37,-0.6374,False,262.4102,202.44403754887497,300,0,6,29,Gas Stations,0.1,14,3,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
B2792FF71DF5_020,USER_020,140.01,-0.6046,False,262.4102,202.44403754887497,300,0,6,30,Grocery,0.15,20,3,False,"Seattle, WA",True,2.498694824646095,2026-02-25T00:04:56.252252
87A0596B3994_020,USER_020,142.98,-0.5899,False,262.4102,202.44403754887497,300,0,3,31,Gas Stations,0.1,4,4,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
66264348B052_020,USER_020,426.01,0.8081,False,262.4102,202.44403754887497,300,0,4,31,Grocery,0.15,8,4,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
8D102EA7C7DD_020,USER_020,209.43,-0.2617,False,262.4102,202.44403754887497,300,0,4,30,Gas Stations,0.1,13,4,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
68F698C6857D_020,USER_020,131.97,-0.6443,False,262.4102,202.44403754887497,300,0,4,30,Jewelry,0.9,14,4,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
74B0C16C1E91_020,USER_020,175.1,-0.4313,False,262.4102,202.44403754887497,300,0,5,31,Jewelry,0.9,16,4,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
E855D6CE7DA6_020,USER_020,103.79,-0.7835,False,262.4102,202.44403754887497,300,0,6,31,Jewelry,0.9,18,4,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
8EB3700FA09E_020,USER_020,282.73,0.1004,False,262.4102,202.44403754887497,300,0,6,32,Retail,0.3,0,5,True,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
A1FAC8049E7C_020,USER_020,425.65,0.8063,False,262.4102,202.44403754887497,300,0,4,31,Grocery,0.15,14,5,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
EC6F819F8A3D_020,USER_020,153.43,-0.5383,False,262.4102,202.44403754887497,300,0,3,32,Grocery,0.15,17,5,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
2E15121BFBCA_020,USER_020,338.67,0.3767,False,262.4102,202.44403754887497,300,0,3,33,Grocery,0.15,18,5,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
E21C350A353E_020,USER_020,279.71,0.0855,False,262.4102,202.44403754887497,300,0,4,34,Jewelry,0.9,22,5,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
3CED1D1423B9_020,USER_020,133.22,-0.6382,False,262.4102,202.44403754887497,300,1,5,35,Gas Stations,0.1,23,5,True,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
07074ED4EE4F_020,USER_020,126.28,-0.6724,False,262.4102,202.44403754887497,300,0,5,33,Clothing,0.4,5,6,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
118B360967D7_020,USER_020,259.86,-0.0126,False,262.4102,202.44403754887497,300,0,6,33,Retail,0.3,13,6,True,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
8B80A4760536_020,USER_020,265.7,0.0163,False,262.4102,202.44403754887497,300,0,6,34,Grocery,0.15,15,6,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
F13A2642B18F_020,USER_020,161.75,-0.4972,False,262.4102,202.44403754887497,300,0,5,32,Grocery,0.15,21,6,True,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
3C5C071A8E95_020,USER_020,474.43,1.0473,False,262.4102,202.44403754887497,300,0,4,31,Grocery,0.15,3,0,False,"Dallas, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
DF972394578E_020,USER_020,103.61,-0.7844,False,262.4102,202.44403754887497,300,1,5,32,Jewelry,0.9,4,0,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
D3A163A84416_020,USER_020,141.01,-0.5997,False,262.4102,202.44403754887497,300,0,5,33,Gas Stations,0.1,6,0,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
2168B97C32C0_020,USER_020,320.16,0.2853,False,262.4102,202.44403754887497,300,0,0,27,Jewelry,0.9,11,2,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
F5E0F8A01BA9_020,USER_020,262.8,0.0019,False,262.4102,202.44403754887497,300,0,1,27,Retail,0.3,18,2,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
DEC98A16C2D4_020,USER_020,122.4,-0.6916,False,262.4102,202.44403754887497,300,0,2,28,Grocery,0.15,22,2,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
AE8EEC047273_020,USER_020,188.41,-0.3655,False,262.4102,202.44403754887497,300,0,3,25,Jewelry,0.9,3,3,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
17ECDEDB1521_020,USER_020,203.56,-0.2907,False,262.4102,202.44403754887497,300,1,4,26,Jewelry,0.9,4,3,False,"Phoenix, AZ",True,2.498694824646095,2026-02-25T00:04:56.252252
023E7E064495_020,USER_020,186.64,-0.3743,False,262.4102,202.44403754887497,300,0,0,22,Jewelry,0.9,8,4,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
9A70B1351A47_020,USER_020,276.44,0.0693,False,262.4102,202.44403754887497,300,0,1,19,Retail,0.3,23,4,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
A21E2F0660FE_020,USER_020,151.48,-0.548,False,262.4102,202.44403754887497,300,0,2,19,Jewelry,0.9,7,5,True,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
BA4D5211513D_020,USER_020,251.78,-0.0525,False,262.4102,202.44403754887497,300,0,1,15,Coffee Shops,0.05,2,6,True,"Chicago, IL",True,2.498694824646095,2026-02-25T00:04:56.252252
6C83E9AFACD4_020,USER_020,113.07,-0.7377,False,262.4102,202.44403754887497,300,1,2,16,Restaurants,0.2,2,6,True,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
4E5325872497_020,USER_020,189.55,-0.3599,False,262.4102,202.44403754887497,300,0,3,17,Jewelry,0.9,5,6,True,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
C718E785CE15_020,USER_020,265.88,0.0171,False,262.4102,202.44403754887497,300,0,3,17,Jewelry,0.9,11,6,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
575AA86CE9C8_020,USER_020,354.72,0.456,False,262.4102,202.44403754887497,300,0,4,18,Jewelry,0.9,12,6,True,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
4D05A21BB028_020,USER_020,203.76,-0.2897,False,262.4102,202.44403754887497,300,0,0,13,Grocery,0.15,17,0,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
CF1A1B1A461C_020,USER_020,100.6,-0.7993,False,262.4102,202.44403754887497,300,1,1,14,Gas Stations,0.1,17,0,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
CB65E4366F2C_020,USER_020,121.57,-0.6957,False,262.4102,202.44403754887497,300,0,2,15,Gas Stations,0.1,1,1,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
41C035D5CE3D_020,USER_020,209.92,-0.2593,False,262.4102,202.44403754887497,300,0,3,16,Grocery,0.15,6,1,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
182376CE8A4C_020,USER_020,77.63,-0.9127,False,262.4102,202.44403754887497,300,0,4,17,Gas Stations,0.1,10,1,False,"Boston, MA",True,2.498694824646095,2026-02-25T00:04:56.252252
FC4ADDB9D997_020,USER_020,136.77,-0.6206,False,262.4102,202.44403754887497,300,0,5,18,Coffee Shops,0.05,14,1,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
3D9C517FB766_020,USER_020,225.5,-0.1823,False,262.4102,202.44403754887497,300,0,4,19,Jewelry,0.9,20,1,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
59E5FD2A153F_020,USER_020,149.07,-0.5599,False,262.4102,202.44403754887497,300,0,5,20,Retail,0.3,22,1,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
7CD003D3A5E1_020,USER_020,263.85,0.0071,False,262.4102,202.44403754887497,300,0,6,21,Electronics,0.7,0,2,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
FEE2A0726D7C_020,USER_020,149.69,-0.5568,False,262.4102,202.44403754887497,300,0,6,22,Jewelry,0.9,5,2,False,"Seattle, WA",True,2.498694824646095,2026-02-25T00:04:56.252252
F0EAE5F2AF91_020,USER_020,309.81,0.2341,False,262.4102,202.44403754887497,300,0,6,23,Clothing,0.4,10,2,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
40E10AB3B0B1_020,USER_020,83.84,-0.8821,False,262.4102,202.44403754887497,300,0,4,22,Gas Stations,0.1,21,2,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
71E5EA89F9AD_020,USER_020,158.19,-0.5148,False,262.4102,202.44403754887497,300,0,3,20,Jewelry,0.9,4,3,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
A20BE68591F6_020,USER_020,326.26,0.3154,False,262.4102,202.44403754887497,300,0,0,20,Retail,0.3,22,4,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
64F6B53B2D97_020,USER_020,357.32,0.4688,False,262.4102,202.44403754887497,300,0,1,20,Jewelry,0.9,2,5,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
E1338622F72C_020,USER_020,154.12,-0.5349,False,262.4102,202.44403754887497,300,0,2,20,Gas Stations,0.1,9,5,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
056BBA848C93_020,USER_020,254.33,-0.0399,False,262.4102,202.44403754887497,300,0,3,21,Grocery,0.15,11,5,True,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
A15FD41BB68F_020,USER_020,191.58,-0.3499,False,262.4102,202.44403754887497,300,0,3,22,Electronics,0.7,22,5,True,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
63D831A96B3B_020,USER_020,434.38,0.8495,False,262.4102,202.44403754887497,300,0,3,21,Gas Stations,0.1,2,6,True,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
3D33E610DE4C_020,USER_020,111.89,-0.7435,False,262.4102,202.44403754887497,300,0,3,21,Grocery,0.15,10,6,True,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
CDC6DAC0F93C_020,USER_020,150.54,-0.5526,False,262.4102,202.44403754887497,300,0,1,20,Retail,0.3,4,0,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
7FD1E7B18E23_020,USER_020,229.95,-0.1603,False,262.4102,202.44403754887497,300,0,2,21,Jewelry,0.9,6,0,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
044C3D4BEEB4_020,USER_020,290.81,0.1403,False,262.4102,202.44403754887497,300,0,2,22,Grocery,0.15,17,0,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
7DD4DD19174C_020,USER_020,329.51,0.3314,False,262.4102,202.44403754887497,300,1,3,21,Jewelry,0.9,18,0,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
6FF2BC897347_020,USER_020,241.69,-0.1024,False,262.4102,202.44403754887497,300,0,4,22,Gas Stations,0.1,20,0,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
1BDECA1289E2_020,USER_020,383.3,0.5972,False,262.4102,202.44403754887497,300,0,5,23,Jewelry,0.9,0,1,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
A7C6251401E9_020,USER_020,122.38,-0.6917,False,262.4102,202.44403754887497,300,1,6,24,Gas Stations,0.1,1,1,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
F01F29686F7F_020,USER_020,257.54,-0.0241,False,262.4102,202.44403754887497,300,0,6,24,Retail,0.3,5,1,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
76ED026A3B80_020,USER_020,141.02,-0.5996,False,262.4102,202.44403754887497,300,0,3,21,Retail,0.3,21,1,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
8751F38409D1_020,USER_020,74.76,-0.9269,False,262.4102,202.44403754887497,300,0,0,17,Gas Stations,0.1,3,3,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
F13FF0E1DFE8_020,USER_020,509.12,1.2187,False,262.4102,202.44403754887497,300,0,1,17,Coffee Shops,0.05,9,3,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
37572F151342_020,USER_020,357.49,0.4697,False,262.4102,202.44403754887497,300,0,2,18,Grocery,0.15,17,3,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
308C0E007FD8_020,USER_020,114.92,-0.7285,False,262.4102,202.44403754887497,300,0,3,19,Jewelry,0.9,18,3,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
C20A59FE786C_020,USER_020,142.6,-0.5918,False,262.4102,202.44403754887497,300,0,4,20,Restaurants,0.2,0,4,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
0C7D11844AB0_020,USER_020,261.72,-0.0034,False,262.4102,202.44403754887497,300,0,3,21,Jewelry,0.9,13,4,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
6AE4CAA9739F_020,USER_020,415.33,0.7554,False,262.4102,202.44403754887497,300,1,4,22,Retail,0.3,13,4,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
143D11ACDE07_020,USER_020,113.22,-0.7369,False,262.4102,202.44403754887497,300,0,3,23,Jewelry,0.9,20,4,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
E342206B9574_020,USER_020,76.56,-0.918,False,262.4102,202.44403754887497,300,0,0,19,Gas Stations,0.1,2,6,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
F8D956B930C6_020,USER_020,157.86,-0.5164,False,262.4102,202.44403754887497,300,0,1,18,Gas Stations,0.1,12,6,True,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
FC7B392E45E7_020,USER_020,554.61,1.4434,False,262.4102,202.44403754887497,300,0,2,19,Retail,0.3,15,6,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
1BD9D0E78A2C_020,USER_020,283.56,0.1045,False,262.4102,202.44403754887497,300,0,3,20,Retail,0.3,17,6,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
95AB6741801C_020,USER_020,373.8,0.5502,False,262.4102,202.44403754887497,300,0,4,21,Jewelry,0.9,22,6,True,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
F8890FE54C9F_020,USER_020,122.27,-0.6922,False,262.4102,202.44403754887497,300,1,5,22,Retail,0.3,23,6,True,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
CA23A7CC0ED5_020,USER_020,309.11,0.2307,False,262.4102,202.44403754887497,300,2,6,23,Retail,0.3,23,6,True,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
6D6C461AC59D_020,USER_020,270.24,0.0387,False,262.4102,202.44403754887497,300,0,7,24,Retail,0.3,0,0,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
2271202EA6DA_020,USER_020,154.28,-0.5341,False,262.4102,202.44403754887497,300,0,5,23,Jewelry,0.9,16,0,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
CFFED3B6FFBA_020,USER_020,612.55,1.7296,False,262.4102,202.44403754887497,300,1,6,24,Retail,0.3,16,0,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
5D2CAC8F5B79_020,USER_020,246.71,-0.0776,False,262.4102,202.44403754887497,300,0,6,24,Restaurants,0.2,18,0,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
2AC09CCCC9A4_020,USER_020,560.98,1.4748,False,262.4102,202.44403754887497,300,0,7,23,Coffee Shops,0.05,21,0,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
84481E3E43DC_020,USER_020,336.9,0.368,False,262.4102,202.44403754887497,300,0,4,22,Gas Stations,0.1,3,1,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
91EE6AA5B856_020,USER_020,186.32,-0.3759,False,262.4102,202.44403754887497,300,0,5,22,Grocery,0.15,8,1,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
CB9B8952FD28_020,USER_020,165.66,-0.4779,False,262.4102,202.44403754887497,300,0,4,23,Retail,0.3,17,1,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
1A86A8D46CF4_020,USER_020,620.86,1.7706,False,262.4102,202.44403754887497,300,0,3,24,Gas Stations,0.1,21,1,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
2FD3D58AB03D_020,USER_020,308.0,0.2252,False,262.4102,202.44403754887497,300,1,4,24,Electronics,0.7,21,1,False,"Los Angeles, CA",True,2.498694824646095,2026-02-25T00:04:56.252252
85B8FFE6068C_020,USER_020,240.03,-0.1106,False,262.4102,202.44403754887497,300,0,5,25,Gas Stations,0.1,2,2,False,"Denver, CO",True,2.498694824646095,2026-02-25T00:04:56.252252
5D3DFA0FC7FB_020,USER_020,162.76,-0.4922,False,262.4102,202.44403754887497,300,0,6,26,Grocery,0.15,3,2,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
464DB0BD0D31_020,USER_020,108.25,-0.7615,False,262.4102,202.44403754887497,300,0,6,27,Retail,0.3,7,2,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
0DD36C61EF50_020,USER_020,113.3,-0.7366,False,262.4102,202.44403754887497,300,0,6,28,Grocery,0.15,11,2,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
A116EB45773D_020,USER_020,123.19,-0.6877,False,262.4102,202.44403754887497,300,0,5,29,Retail,0.3,21,2,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
935F95A104A2_020,USER_020,115.93,-0.7236,False,262.4102,202.44403754887497,300,0,2,29,Gas Stations,0.1,9,3,False,"Chicago, IL",True,2.498694824646095,2026-02-25T00:04:56.252252
6EE6D5747D17_020,USER_020,235.92,-0.1309,False,262.4102,202.44403754887497,300,0,2,27,Grocery,0.15,18,3,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
B5D752DA0174_020,USER_020,161.37,-0.4991,False,262.4102,202.44403754887497,300,0,2,27,Gas Stations,0.1,3,4,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
40323BC41508_020,USER_020,66.9,-0.9657,False,262.4102,202.44403754887497,300,1,3,28,Gas Stations,0.1,3,4,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
DE50F22C7DF6_020,USER_020,151.25,-0.5491,False,262.4102,202.44403754887497,300,0,4,29,Gas Stations,0.1,7,4,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
B4E5E945CCF6_020,USER_020,569.02,1.5145,False,262.4102,202.44403754887497,300,0,4,30,Jewelry,0.9,13,4,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
341647E9A95D_020,USER_020,182.42,-0.3951,False,262.4102,202.44403754887497,300,0,5,29,Jewelry,0.9,15,4,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
50B75B7A642A_020,USER_020,336.96,0.3682,False,262.4102,202.44403754887497,300,0,5,30,Jewelry,0.9,19,4,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
5EFCD34996DE_020,USER_020,197.09,-0.3227,False,262.4102,202.44403754887497,300,0,6,30,Grocery,0.15,0,5,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
2DFDF5F723AE_020,USER_020,298.4,0.1778,False,262.4102,202.44403754887497,300,0,7,31,Gas Stations,0.1,2,5,True,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
2CA939E8CA39_020,USER_020,191.34,-0.3511,False,262.4102,202.44403754887497,300,0,3,32,Grocery,0.15,18,5,True,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
2C6706D6FABE_020,USER_020,348.02,0.4229,False,262.4102,202.44403754887497,300,0,2,33,Retail,0.3,2,6,True,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
4BDF49ECE2CB_020,USER_020,63.74,-0.9814,False,262.4102,202.44403754887497,300,0,1,30,Retail,0.3,19,6,True,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
C139478D32AE_020,USER_020,260.67,-0.0086,False,262.4102,202.44403754887497,300,0,0,24,Retail,0.3,20,0,False,"Denver, CO",True,2.498694824646095,2026-02-25T00:04:56.252252
43A04E3736D0_020,USER_020,381.33,0.5874,False,262.4102,202.44403754887497,300,0,1,23,Gas Stations,0.1,7,1,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
B6ED990ED766_020,USER_020,604.73,1.6909,False,262.4102,202.44403754887497,300,0,2,23,Gas Stations,0.1,13,1,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
57564D001DB2_020,USER_020,204.24,-0.2873,False,262.4102,202.44403754887497,300,0,2,20,Electronics,0.7,2,2,False,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
062A61FBD5C6_020,USER_020,395.31,0.6565,False,262.4102,202.44403754887497,300,0,2,19,Grocery,0.15,11,2,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
1CCDE19328C6_020,USER_020,125.28,-0.6774,False,262.4102,202.44403754887497,300,0,2,19,Gas Stations,0.1,15,2,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
38D99FC10E43_020,USER_020,178.33,-0.4153,False,262.4102,202.44403754887497,300,1,3,20,Gas Stations,0.1,15,2,False,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
96F5CDC9167C_020,USER_020,157.21,-0.5197,False,262.4102,202.44403754887497,300,0,4,20,Jewelry,0.9,23,2,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
7DA623BD0EAD_020,USER_020,426.9,0.8125,False,262.4102,202.44403754887497,300,0,4,21,Grocery,0.15,8,3,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
140867A02789_020,USER_020,772.8,2.5211,True,262.4102,202.44403754887497,300,0,1,20,Restaurants,0.2,1,4,False,"San Francisco, CA",False,2.498694824646095,2026-02-25T00:04:56.252252
A6590CA477CB_020,USER_020,440.97,0.882,False,262.4102,202.44403754887497,300,0,2,19,Jewelry,0.9,7,4,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
FF3DE27C3012_020,USER_020,52.51,-1.0368,False,262.4102,202.44403754887497,300,0,2,16,Gas Stations,0.1,22,4,False,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
7568BCB63F8E_020,USER_020,64.3,-0.9786,False,262.4102,202.44403754887497,300,0,1,15,Grocery,0.15,7,5,True,"Los Angeles, CA",True,2.498694824646095,2026-02-25T00:04:56.252252
E2CA0E03BBDC_020,USER_020,227.43,-0.1728,False,262.4102,202.44403754887497,300,0,2,16,Coffee Shops,0.05,11,5,True,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
593CB3419102_020,USER_020,267.55,0.0254,False,262.4102,202.44403754887497,300,1,3,17,Retail,0.3,11,5,True,"Boston, MA",True,2.498694824646095,2026-02-25T00:04:56.252252
922558887348_020,USER_020,403.53,0.6971,False,262.4102,202.44403754887497,300,1,4,18,Electronics,0.7,12,5,True,"New York, NY",True,2.498694824646095,2026-02-25T00:04:56.252252
412FED9CC5CE_020,USER_020,115.64,-0.725,False,262.4102,202.44403754887497,300,1,5,19,Jewelry,0.9,12,5,True,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
500628D286A5_020,USER_020,395.62,0.658,False,262.4102,202.44403754887497,300,0,6,20,Gas Stations,0.1,17,5,True,"Atlanta, GA",True,2.498694824646095,2026-02-25T00:04:56.252252
44D10F4115BE_020,USER_020,62.23,-0.9888,False,262.4102,202.44403754887497,300,0,7,20,Jewelry,0.9,22,5,True,"Houston, TX",True,2.498694824646095,2026-02-25T00:04:56.252252
